Molecular Weight,XLogP3-AA,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotational bond count,Topological surface area,Heavy atom count,Complexity,LogS,DOSE,Weight(mg),Bulk Density,Tapped Density,Carrs Compressibility Index,Hausner Ratio,Angle of Repose,Thickness,Wetting time,Microcrystalline Cellulose,Mannitol,Magnesium Stearate,Talc,Sodium croscarmellose,Aspartame,Hydroxypropyl Cellulose (HPC),Gum,Chitosan,Sodium saccharin,Sodium lauryl sulfate(SLS),Sodium stearyl fumarate ,Polyvinylpyrrolidone (Crospovidone),Sodium starch glycolate,polyvinyl acetate,Lactose,Colloidal silicon dioxide (Aerosil),Citric acid,Menthol,B-cyclodextrin,Stevia leaf Powder ,Clove oil ,Starch,sodium bicarbonate (NaHCO3),Plantago ovata,Pharmaburst,parteck,Polyethylene Glycol,Eudragit EPO,Precirol,acesulfame potassium,Polacrilin Potassium,Acryflow-L,Indion,Lubritose,Sucralose,Silicon dioxide,Neotame,Sucrose,Ocimum sanctum seed powder,Agar,Calcium carbonate,Sodium Saccharine ,Prosolv ODT,Cellactose,Quinoline yellow lake,Aerosol,Sodium behenate,dibasic calcium phosphate,Mucilage powder,GNSP,Ludipress,Kaolin,Methyl paraben,Camphor,CPE,HARDNESS,FRIABILITY,Drug content,Water absorption ratio,DISINTEGRATION_TIME
354.2,4.3,2,5,7,75.6,23,411,-4.76,250,400,0,0,0,0,0,6.05,35,99,25,2,4,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0.783,99.12,7.02,48
354.2,4.3,2,5,7,75.6,23,411,-4.76,250,405,0,0,0,0,0,6.05,22,94,25,2,4,0,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0.783,99.78,11.26,39
354.2,4.3,2,5,7,75.6,23,411,-4.76,250,400,0,0,0,0,0,6.05,39,104,25,2,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0.679,97.31,7.28,59
354.2,4.3,2,5,7,75.6,23,411,-4.76,250,400,0,0,0,0,0,6.05,34,99,25,2,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0.526,98.96,10.82,54
354.2,4.3,2,5,7,75.6,23,411,-4.76,250,405,0,0,0,0,0,6.05,31,94,25,2,4,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0.763,98.33,10.94,49
354.2,4.3,2,5,7,75.6,23,411,-4.76,250,405,0,0,0,0,0,6.05,39,104,25,2,4,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0.592,103.37,10.41,72
354.2,4.3,2,5,7,75.6,23,411,-4.76,250,400,0,0,0,0,0,6.05,37,99,25,2,4,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0.697,98.62,10.75,60
354.2,4.3,2,5,7,75.6,23,411,-4.76,250,405,0,0,0,0,0,6.05,34,94,25,2,4,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0.455,99.29,10.87,56
300.74,2.1,0,2,1,40.6,21,423,-3.91,5,200,0,0,0,0,0,3.83,30,40,142,2,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0.4,99.1,28.5,133.3
300.74,2.1,0,2,1,40.6,21,423,-3.91,5,200,0,0,0,0,0,3.95,33,60,122,2,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0.52,100.2,32.5,185
300.74,2.1,0,2,1,40.6,21,423,-3.91,5,200,0,0,0,0,0,3.84,32,80,102,2,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0.45,99.2,57.5,193
300.74,2.1,0,2,1,40.6,21,423,-3.91,5,200,0,0,0,0,0,4.7,27,40,0,2,4,0,3,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.4,97.3,3.94,72
300.74,2.1,0,2,1,40.6,21,423,-3.91,5,200,0,0,0,0,0,3.96,28,60,118,2,4,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0.46,98.2,43.28,76
300.74,2.1,0,2,1,40.6,21,423,-3.91,5,200,0,0,0,0,0,3.84,24,80,98,2,4,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0.45,97.69,38.16,102
300.74,2.1,0,2,1,40.6,21,423,-3.91,5,200,0,0,0,0,0,3.54,22,40,134,2,4,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.42,101.64,82.41,51
300.74,2.1,0,2,1,40.6,21,423,-3.91,5,200,0,0,0,0,0,3.72,17,60,114,2,4,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0.4,99.6,43.66,24.3
300.74,2.1,0,2,1,40.6,21,423,-3.91,5,200,0,0,0,0,0,3.95,16,80,94,2,4,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0.48,96.34,54.78,52.6
300.74,2.1,0,2,1,40.6,21,423,-3.91,5,200,0,0,0,0,0,3.4,37,40,146,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.5,100.4,106.5,197
300.74,2.1,0,2,1,40.6,21,423,-3.91,5,200,0,0,0,0,0,3.6,25,20,160,2,4,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0.5,99.5,83.2,74
300.74,2.1,0,2,1,40.6,21,423,-3.91,5,200,0,0,0,0,0,3.8,26,70,106,2,4,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0.51,102.2,84.3,58
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,0,181,0,3,0,0,0,0,0,5,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.8,0,0,80
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,0,179,0,3,0,0,0,0,0,5,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.8,0,0,59
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,0,175,0,3,0,0,0,0,0,5,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,0,34
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,0,171,0,3,0,0,0,0,0,5,0,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.3,0,0,48
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,0,167,0,3,0,0,0,0,0,5,0,3,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,78
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,0,163,0,3,0,0,0,0,0,5,0,3,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.1,0,0,95
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,0,179,0,2,0,0,0,0,0,5,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.2,0,0,60
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,0,177,0,2,0,0,0,0,0,5,0,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.2,0,0,45
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,0,175,0,2,0,0,0,0,0,5,0,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,69
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,0,173,0,2,0,0,0,0,0,5,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.3,0,0,83
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,0,171,0,2,0,0,0,0,0,5,0,2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.3,0,0,90
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,0,169,0,2,0,0,0,0,0,5,0,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.8,0,0,120
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,0,167,0,2,0,0,0,0,0,5,0,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8,0,0,145
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,2,179,0,2,0,0,0,0,0,5,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,0,36
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,4,177,0,2,0,0,0,0,0,5,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,0,47
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,6,175,0,2,0,0,0,0,0,5,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.2,0,0,62
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,8,173,0,2,0,0,0,0,0,5,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.1,0,0,75
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,10,171,0,2,0,0,0,0,0,5,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,0,82
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,12,169,0,2,0,0,0,0,0,5,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.1,0,0,96
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,0,0,14,167,0,2,0,0,0,0,0,5,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.1,0,0,105
239.31,0.3,4,4,5,72.7,17,227,-1.88,2,200,0,0,0,0,0,3.63,28,2,175,0,3,0,0,0,0,0,5,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,103.6,0,45
326.8,3.1,1,3,1,30.9,23,446,-4.81,12.5,140,0,0,0,0,0,0,32.1,21,94.6,0.7,0,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0.68,98.66,0,14.6
376.4,2.12,5,7,6,146,27,430,-3.05,10,100,0,0,0,0,0,0,34.56,64,20,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.46,97.71,38.28,43.52
376.4,2.12,5,7,6,146,27,430,-3.05,10,100,0,0,0,0,0,0,45.28,62,20,1,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.38,98.63,32.16,40.12
376.4,2.12,5,7,6,146,27,430,-3.05,10,100,0,0,0,0,0,0,30.14,58,20,1,0,8,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.52,99.42,39.24,37.47
376.4,2.12,5,7,6,146,27,430,-3.05,10,100,0,0,0,0,0,0,31.34,64,20,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.32,98.14,36.15,54.15
376.4,2.12,5,7,6,146,27,430,-3.05,10,100,0,0,0,0,0,0,38.14,62,20,1,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.37,98.54,30.43,49.46
376.4,2.12,5,7,6,146,27,430,-3.05,10,100,0,0,0,0,0,0,30.26,58,20,1,0,0,1,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.42,99.94,39.32,36.83
376.4,2.12,5,7,6,146,27,430,-3.05,10,100,0,0,0,0,0,0,43.14,64,20,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.36,97.71,37.24,59.26
376.4,2.12,5,7,6,146,27,430,-3.05,10,100,0,0,0,0,0,0,41.36,62,20,1,0,0,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.44,98.63,31.42,48.12
376.4,2.12,5,7,6,146,27,430,-3.05,10,100,0,0,0,0,0,0,34.23,58,20,1,0,0,1,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.32,99.42,37.22,51.43
376.4,2.12,5,7,6,146,27,430,-3.05,10,100,0,0,0,0,0,0,44.15,64,20,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.34,98.36,36.26,61.42
376.4,2.12,5,7,6,146,27,430,-3.05,10,100,0,0,0,0,0,0,42.36,62,20,1,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.39,97.48,32.52,49.18
376.4,2.12,5,7,6,146,27,430,-3.05,10,100,0,0,0,0,0,0,38.26,58,20,1,0,0,1,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.42,99.62,38.68,52.53
333.29,2.04,8,10,6,188,23,288,-3.04,72.77,150,0,0,0,0,0,0,26.33,66.81,0,3,0,0,0,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,1.52,99.97,0,16.33
333.29,2.04,8,10,6,188,23,288,-3.04,72.77,150,0,0,0,0,0,0,27.33,53.31,15,3,0,0,0,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0.95,99.89,0,14.83
333.29,2.04,8,10,6,188,23,288,-3.04,72.77,150,0,0,0,0,0,0,15.33,46.56,22.5,3,0,0,0,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0.94,99.98,0,17.5
333.29,2.04,8,10,6,188,23,288,-3.04,72.77,150,0,0,0,0,0,0,15.33,39.81,30,3,0,0,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,1.08,99.9,0,24.67
333.29,2.04,8,10,6,188,23,288,-3.04,72.77,150,0,0,0,0,0,0,14.33,33.06,37.5,3,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,1.72,103.88,0,32.5
333.29,2.04,8,10,6,188,23,288,-3.04,72.77,150,0,0,0,0,0,0,21.33,46.56,22.5,3,0,0,0,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0.82,99.64,0,10.5
333.29,2.04,8,10,6,188,23,288,-3.04,72.77,150,0,0,0,0,0,0,11.33,33.06,37.5,3,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,7.63,100.03,0,13.17
333.29,2.04,8,10,6,188,23,288,-3.04,72.77,150,0,0,0,0,0,0,55.67,46.56,22.5,3,0,0,0,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,18.7,100.08,0,12.67
333.29,2.04,8,10,6,188,23,288,-3.04,72.77,150,0,0,0,0,0,0,43.5,33.06,37.5,3,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,27.17,98.04,0,14.67
333.29,2.04,8,10,6,188,23,288,-3.04,72.77,200,0,0,0,0,0,0,160.17,81.66,30,4,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,21.56,60.33,0,71.67
333.29,2.04,8,10,6,188,23,288,-3.04,72.77,200,0,0,0,0,0,0,83.33,81.66,30,4,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,16.96,62.84,0,10
333.29,2.04,8,10,6,188,23,288,-3.04,72.77,200,0,0,0,0,0,0,104.17,81.66,30,4,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0.77,98.55,0,13
333.29,2.04,8,10,6,188,23,288,-3.04,72.77,200,0,0,0,0,0,0,104.33,77.97,34.1,4,0,0,0,8.66,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0.74,97.82,0,13.5
354.2,4.3,2,5,7,75.6,23,411,-4.76,100,300,0.481,0.584,17.6,1.21,20.3,0,29,144,30,6,4,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.9,0,91.7,22
354.2,4.3,2,5,7,75.6,23,411,-4.76,100,300,0.484,0.548,11.7,1.13,24.7,0,26,129,30,6,4,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.62,0,131,25
354.2,4.3,2,5,7,75.6,23,411,-4.76,100,300,0.458,0.55,16.6,1.2,21.3,0,31,114,30,6,4,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.31,0,132,26
354.2,4.3,2,5,7,75.6,23,411,-4.76,100,300,0.514,0.587,12.5,1.14,22.78,0,24,135,30,6,4,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.9,0,126,20
354.2,4.3,2,5,7,75.6,23,411,-4.76,100,300,0.515,0.589,12.8,1.14,22.79,0,18,120,30,6,4,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.65,0,134,15
354.2,4.3,2,5,7,75.6,23,411,-4.76,100,300,0.504,0.59,14.06,1.17,21.3,0,28,105,30,6,4,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.33,0,135,22
354.2,4.3,2,5,7,75.6,23,411,-4.76,100,300,0.482,0.57,15.2,1.18,22.29,0,21,126,30,6,4,0,10,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.9,0,128,19
354.2,4.3,2,5,7,75.6,23,411,-4.76,100,300,0.484,0.556,12.9,1.14,23.74,0,25,111,30,6,4,0,10,0,24,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.68,0,129,20
